1  0.35266	2.221182e+00	1.178884e-01	1.042092e+00	6.947070e-02	2.369966e-09	2.106261e-09	8.329341e-11	1.283983e-09	1.659692e-12	
1  0.733657	2.219073e+00	1.179576e-01	1.042093e+00	7.156145e-02	2.391162e-09	2.116799e-09	9.520962e-11	8.041353e-10	9.882221e-13	
1  1.32929	2.219730e+00	1.178781e-01	1.041947e+00	6.902054e-02	2.372264e-09	2.106030e-09	1.311111e-10	9.846082e-10	1.512122e-12	
4  0.699633	2.220337e+00	1.178845e-01	1.042067e+00	6.868017e-02	2.355521e-09	2.103851e-09	1.302295e-10	1.047651e-09	4.302028e-12	
3  1.66177	2.217787e+00	1.179460e-01	1.042122e+00	6.916311e-02	2.355749e-09	2.106726e-09	1.420435e-10	9.935896e-10	-1.178855e-11	
5  2.16009	2.217948e+00	1.181034e-01	1.042083e+00	6.776312e-02	2.343500e-09	2.100551e-09	1.052786e-10	1.352015e-09	-9.777691e-12	
2  1.99749	2.217894e+00	1.178305e-01	1.042072e+00	6.838939e-02	2.333837e-09	2.099481e-09	7.876113e-11	1.794662e-09	7.816078e-12	
1  1.65484	2.220037e+00	1.178301e-01	1.042106e+00	6.854060e-02	2.347103e-09	2.101267e-09	1.348547e-10	1.299766e-09	1.106219e-12	
1  3.15986	2.225465e+00	1.174613e-01	1.042247e+00	7.198037e-02	2.344590e-09	2.113683e-09	1.525316e-10	1.124876e-09	-8.305928e-12	
3  2.7713	2.226624e+00	1.178881e-01	1.042195e+00	7.228626e-02	2.365590e-09	2.115810e-09	1.337653e-10	9.154640e-10	-8.377974e-12	
2  2.59592	2.221238e+00	1.180523e-01	1.042088e+00	7.165107e-02	2.356604e-09	2.111988e-09	1.056080e-10	1.205337e-09	-3.435680e-12	
2  1.65709	2.220908e+00	1.181033e-01	1.042231e+00	7.100886e-02	2.373263e-09	2.112415e-09	8.715831e-11	1.038832e-09	-6.119968e-12	
3  1.78235	2.220680e+00	1.184486e-01	1.042148e+00	6.985145e-02	2.382880e-09	2.108587e-09	1.009165e-10	7.841606e-10	-9.643687e-12	
9  1.31996	2.219438e+00	1.184782e-01	1.042051e+00	6.927290e-02	2.383406e-09	2.106099e-09	6.319134e-11	8.496489e-10	8.832545e-12	
1  1.16263	2.221332e+00	1.180236e-01	1.042218e+00	7.016597e-02	2.380911e-09	2.110201e-09	6.991809e-11	7.551410e-10	1.129758e-11	
1  1.32886	2.222356e+00	1.177767e-01	1.042064e+00	6.945499e-02	2.375762e-09	2.103444e-09	6.977207e-11	9.223357e-10	1.218152e-11	
2  1.87216	2.221899e+00	1.179221e-01	1.042169e+00	6.962452e-02	2.385848e-09	2.105753e-09	9.467002e-11	6.307463e-10	-1.350819e-13	
2  2.23862	2.220386e+00	1.176353e-01	1.042169e+00	6.594703e-02	2.358758e-09	2.090063e-09	7.189313e-11	6.637385e-10	1.576158e-11	
4  1.84813	2.218039e+00	1.177869e-01	1.041937e+00	6.504411e-02	2.360131e-09	2.086136e-09	6.071630e-11	9.555012e-10	5.760275e-12	
2  1.61384	2.216847e+00	1.184816e-01	1.041917e+00	6.533960e-02	2.382584e-09	2.088890e-09	8.463769e-11	6.893449e-10	-1.956710e-12	
1  1.35648	2.212986e+00	1.189832e-01	1.041874e+00	6.384195e-02	2.385430e-09	2.085082e-09	9.517052e-11	7.969892e-10	-4.200877e-12	
1  2.13815	2.216870e+00	1.189422e-01	1.041808e+00	6.479674e-02	2.399890e-09	2.089219e-09	1.257981e-10	4.470546e-10	-1.315988e-11	
1  2.28462	2.218963e+00	1.187401e-01	1.042015e+00	6.824875e-02	2.409319e-09	2.104457e-09	1.295104e-10	3.493133e-10	1.564223e-12	
1  1.45816	2.221218e+00	1.187456e-01	1.041857e+00	6.905712e-02	2.406134e-09	2.107452e-09	1.602704e-10	4.434415e-10	-6.638498e-12	
1  1.65273	2.221639e+00	1.196075e-01	1.041835e+00	6.829969e-02	2.423315e-09	2.106162e-09	1.374919e-10	5.055664e-10	-7.424739e-12	
1  1.11707	2.223676e+00	1.194062e-01	1.041627e+00	6.730118e-02	2.422032e-09	2.099981e-09	1.201238e-10	6.896647e-10	-2.044745e-11	
1  1.58857	2.219872e+00	1.193113e-01	1.041577e+00	6.596343e-02	2.407674e-09	2.094129e-09	1.425008e-10	8.460251e-10	-1.372108e-11	
1  1.62949	2.217552e+00	1.193879e-01	1.041626e+00	6.659002e-02	2.397658e-09	2.099206e-09	1.474966e-10	7.276286e-10	-1.962939e-11	
1  1.92655	2.218427e+00	1.196066e-01	1.041568e+00	6.749847e-02	2.395396e-09	2.101032e-09	1.539490e-10	7.143757e-10	-1.093767e-11	
2  1.31158	2.221928e+00	1.194096e-01	1.041646e+00	6.806768e-02	2.403509e-09	2.103645e-09	1.445408e-10	8.100488e-10	-2.528937e-11	
3  2.55859	2.229084e+00	1.191411e-01	1.041588e+00	7.080377e-02	2.429391e-09	2.114380e-09	1.773738e-10	6.060397e-10	-4.150170e-11	
1  2.84368	2.231350e+00	1.191199e-01	1.041530e+00	6.939072e-02	2.445210e-09	2.108938e-09	1.562990e-10	7.175161e-10	-4.310045e-11	
1  4.27411	2.228613e+00	1.175811e-01	1.041821e+00	7.148807e-02	2.417403e-09	2.118087e-09	1.465919e-10	4.961654e-10	-4.532860e-12	
3  2.31816	2.229938e+00	1.181280e-01	1.041767e+00	6.986354e-02	2.419442e-09	2.109477e-09	1.388331e-10	5.867205e-10	-3.296886e-12	
2  2.27986	2.230822e+00	1.187189e-01	1.041624e+00	6.894027e-02	2.423697e-09	2.105087e-09	1.283946e-10	8.471392e-10	-6.488174e-12	
2  2.2931	2.230674e+00	1.186142e-01	1.041727e+00	7.183178e-02	2.431020e-09	2.118095e-09	1.389590e-10	4.824848e-10	-1.931061e-11	
1  1.59676	2.230544e+00	1.190233e-01	1.041562e+00	7.138662e-02	2.434549e-09	2.116257e-09	9.706102e-11	9.090373e-10	-1.325665e-11	
1  2.41026	2.228454e+00	1.185072e-01	1.041510e+00	7.238009e-02	2.406360e-09	2.119090e-09	1.041962e-10	1.012337e-09	-3.843525e-12	
3  2.85554	2.231195e+00	1.177268e-01	1.041425e+00	7.154746e-02	2.387785e-09	2.111847e-09	8.935851e-11	1.355892e-09	-5.099513e-12	
1  2.97288	2.236072e+00	1.181387e-01	1.041411e+00	7.076366e-02	2.410736e-09	2.107870e-09	7.344569e-11	1.374659e-09	-5.368594e-12	
1  2.55757	2.239457e+00	1.185425e-01	1.041459e+00	7.074117e-02	2.443446e-09	2.109551e-09	7.039556e-11	1.131856e-09	-1.611208e-11	
4  2.05076	2.234189e+00	1.185369e-01	1.041732e+00	7.458201e-02	2.430680e-09	2.128537e-09	1.023592e-10	8.070945e-10	-1.117342e-11	
2  2.18154	2.234346e+00	1.185973e-01	1.041722e+00	7.529383e-02	2.435506e-09	2.130796e-09	1.139646e-10	1.014151e-09	-1.225185e-11	
2  3.66517	2.234007e+00	1.181056e-01	1.041700e+00	7.334711e-02	2.425194e-09	2.123254e-09	1.026796e-10	1.254782e-09	-4.095606e-12	
5  3.06185	2.229685e+00	1.183648e-01	1.041767e+00	7.325119e-02	2.424431e-09	2.126038e-09	1.632999e-10	6.950218e-10	-3.135830e-11	
1  3.67709	2.227921e+00	1.186359e-01	1.041677e+00	7.157353e-02	2.430171e-09	2.119315e-09	1.342970e-10	7.641274e-10	-3.977786e-11	
2  4.41234	2.228888e+00	1.181314e-01	1.041676e+00	7.068572e-02	2.416001e-09	2.113496e-09	1.383348e-10	9.802607e-10	-4.169921e-11	
4  5.49648	2.226983e+00	1.173546e-01	1.041727e+00	7.042557e-02	2.386745e-09	2.111004e-09	1.508246e-10	7.789632e-10	-4.566134e-11	
1  4.81791	2.221906e+00	1.174816e-01	1.041683e+00	6.781713e-02	2.359220e-09	2.100307e-09	1.595723e-10	8.764666e-10	-3.907479e-11	
5  5.86427	2.222437e+00	1.173170e-01	1.041776e+00	6.675250e-02	2.349097e-09	2.095724e-09	1.626362e-10	1.081148e-09	-3.635901e-11	
1  4.64782	2.225958e+00	1.171610e-01	1.041883e+00	6.727195e-02	2.362720e-09	2.099565e-09	1.682056e-10	8.845622e-10	-1.785654e-11	
1  4.92306	2.230591e+00	1.170059e-01	1.041984e+00	7.010071e-02	2.394949e-09	2.111891e-09	1.695847e-10	5.676451e-10	-1.828568e-11	
1  4.68293	2.229515e+00	1.176023e-01	1.041743e+00	6.794633e-02	2.403588e-09	2.102024e-09	1.924014e-10	5.369957e-10	-4.164786e-11	
3  1.98625	2.228268e+00	1.178765e-01	1.041705e+00	6.929859e-02	2.400377e-09	2.105281e-09	1.740994e-10	5.356384e-10	-2.816766e-11	
2  4.49795	2.231063e+00	1.191159e-01	1.041621e+00	6.677202e-02	2.435758e-09	2.095034e-09	2.143893e-10	5.774454e-10	-5.864657e-11	
1  4.39859	2.230789e+00	1.188235e-01	1.041617e+00	6.641868e-02	2.443875e-09	2.094725e-09	1.962164e-10	3.968026e-10	-4.758866e-11	
4  3.52794	2.233852e+00	1.186490e-01	1.041670e+00	6.447669e-02	2.425035e-09	2.085073e-09	1.550103e-10	6.996184e-10	-2.839619e-11	
3  2.46622	2.232510e+00	1.189741e-01	1.041591e+00	6.580252e-02	2.421296e-09	2.088793e-09	1.170309e-10	9.150480e-10	-2.915873e-11	
3  2.34946	2.231658e+00	1.187390e-01	1.041643e+00	6.647874e-02	2.424028e-09	2.092479e-09	1.341621e-10	9.305270e-10	-2.929914e-11	
1  2.9212	2.229133e+00	1.194849e-01	1.041577e+00	6.458386e-02	2.419981e-09	2.088051e-09	1.319272e-10	6.379787e-10	-3.974286e-11	
2  1.33267	2.224147e+00	1.192880e-01	1.041751e+00	6.565925e-02	2.393458e-09	2.094117e-09	1.198231e-10	6.672094e-10	-8.153016e-12	
