12  5863.16	2.209301e+00	1.202639e-01	1.041598e+00	5.675600e-02	2.351089e-09	2.032051e-09	2.944348e-11	4.075494e-09	-4.245134e-11	1.001710e+02	
4  5540.02	2.240318e+00	1.168031e-01	1.041257e+00	5.902531e-02	2.305609e-09	2.035341e-09	5.077378e-11	3.935726e-09	-1.746753e-11	9.902200e+01	
1  5422.97	2.252510e+00	1.159583e-01	1.041388e+00	6.704757e-02	2.277340e-09	2.070379e-09	5.919923e-11	3.850139e-09	-2.558153e-11	9.891114e+01	
2  5346.63	2.254632e+00	1.137224e-01	1.042236e+00	7.082493e-02	2.235725e-09	2.080894e-09	1.025012e-11	5.811901e-09	2.525096e-12	9.830212e+01	
40  5326.03	2.254632e+00	1.137224e-01	1.042236e+00	7.082493e-02	2.235725e-09	2.080894e-09	1.025012e-11	5.811901e-09	2.525096e-12	1.006831e+02	
40  5324.71	2.254632e+00	1.137224e-01	1.042236e+00	7.082493e-02	2.235725e-09	2.080894e-09	1.025012e-11	5.811901e-09	2.525096e-12	1.005436e+02	
60  5322.56	2.254632e+00	1.137224e-01	1.042236e+00	7.082493e-02	2.235725e-09	2.080894e-09	1.025012e-11	5.811901e-09	2.525096e-12	1.000257e+02	
66  5322.76	2.254632e+00	1.137224e-01	1.042236e+00	7.082493e-02	2.235725e-09	2.080894e-09	1.025012e-11	5.811901e-09	2.525096e-12	9.986832e+01	
24  5318.85	2.248442e+00	1.175122e-01	1.041721e+00	6.828228e-02	2.334505e-09	2.081563e-09	7.843328e-12	5.072070e-09	4.002834e-12	1.012298e+02	
10  5307.51	2.248442e+00	1.175122e-01	1.041721e+00	6.828228e-02	2.334505e-09	2.081563e-09	7.843328e-12	5.072070e-09	4.002834e-12	9.999776e+01	
80  5307.75	2.248442e+00	1.175122e-01	1.041721e+00	6.828228e-02	2.334505e-09	2.081563e-09	7.843328e-12	5.072070e-09	4.002834e-12	1.002210e+02	
90  5307.5	2.248442e+00	1.175122e-01	1.041721e+00	6.828228e-02	2.334505e-09	2.081563e-09	7.843328e-12	5.072070e-09	4.002834e-12	1.000765e+02	
30  5307.52	2.248442e+00	1.175122e-01	1.041721e+00	6.828228e-02	2.334505e-09	2.081563e-09	7.843328e-12	5.072070e-09	4.002834e-12	1.001007e+02	
10  5307.75	2.248442e+00	1.175122e-01	1.041721e+00	6.828228e-02	2.334505e-09	2.081563e-09	7.843328e-12	5.072070e-09	4.002834e-12	9.986843e+01	
90  5308.33	2.248442e+00	1.175122e-01	1.041721e+00	6.828228e-02	2.334505e-09	2.081563e-09	7.843328e-12	5.072070e-09	4.002834e-12	9.972328e+01	
80  5308.72	2.248442e+00	1.175122e-01	1.041721e+00	6.828228e-02	2.334505e-09	2.081563e-09	7.843328e-12	5.072070e-09	4.002834e-12	9.965472e+01	
40  5308.52	2.248442e+00	1.175122e-01	1.041721e+00	6.828228e-02	2.334505e-09	2.081563e-09	7.843328e-12	5.072070e-09	4.002834e-12	1.004014e+02	
