12  5359.52	2.239457e+00	1.222136e-01	1.041274e+00	6.047399e-02	2.468494e-09	2.090969e-09	1.712264e-11	6.018311e-10	-5.142498e-11	1.003049e+02	
6  5359.86	2.239457e+00	1.222136e-01	1.041274e+00	6.047399e-02	2.468494e-09	2.090969e-09	1.712264e-11	6.018311e-10	-5.142498e-11	1.002633e+02	
1  5358.01	2.246721e+00	1.206523e-01	1.041394e+00	5.765871e-02	2.411243e-09	2.070707e-09	9.062139e-12	4.577698e-10	-1.645484e-11	1.001639e+02	
3  5357.57	2.224044e+00	1.187817e-01	1.042000e+00	6.621298e-02	2.348727e-09	2.106781e-09	3.334394e-11	4.703450e-10	1.475242e-11	1.001906e+02	
2  5359.95	2.224044e+00	1.187817e-01	1.042000e+00	6.621298e-02	2.348727e-09	2.106781e-09	3.334394e-11	4.703450e-10	1.475242e-11	1.000850e+02	
1  5360.03	2.224044e+00	1.187817e-01	1.042000e+00	6.621298e-02	2.348727e-09	2.106781e-09	3.334394e-11	4.703450e-10	1.475242e-11	1.000824e+02	
11  5357.34	2.224044e+00	1.187817e-01	1.042000e+00	6.621298e-02	2.348727e-09	2.106781e-09	3.334394e-11	4.703450e-10	1.475242e-11	1.003344e+02	
7  5357.04	2.224044e+00	1.187817e-01	1.042000e+00	6.621298e-02	2.348727e-09	2.106781e-09	3.334394e-11	4.703450e-10	1.475242e-11	1.002863e+02	
3  5358.25	2.201887e+00	1.185913e-01	1.042987e+00	7.922382e-02	2.399207e-09	2.158312e-09	4.737466e-12	1.898840e-10	2.677826e-11	1.001929e+02	
5  5358.01	2.216458e+00	1.177801e-01	1.042937e+00	6.838426e-02	2.355493e-09	2.110013e-09	1.996650e-11	2.667522e-10	2.097848e-11	1.002229e+02	
12  5357.88	2.216458e+00	1.177801e-01	1.042937e+00	6.838426e-02	2.355493e-09	2.110013e-09	1.996650e-11	2.667522e-10	2.097848e-11	1.001863e+02	
5  5357.95	2.216458e+00	1.177801e-01	1.042937e+00	6.838426e-02	2.355493e-09	2.110013e-09	1.996650e-11	2.667522e-10	2.097848e-11	1.001548e+02	
7  5358.38	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.003234e+02	
12  5358.51	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.003077e+02	
2  5358.93	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.002738e+02	
12  5359.47	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.004868e+02	
1  5358.61	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.004315e+02	
1  5358.24	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.003636e+02	
11  5358.28	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.003859e+02	
2  5358.31	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.003947e+02	
12  5358.72	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.002887e+02	
13  5358.74	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.004426e+02	
1  5358.63	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.002960e+02	
4  5358.66	2.220542e+00	1.184803e-01	1.042154e+00	6.978518e-02	2.421314e-09	2.122306e-09	5.689696e-12	9.689459e-12	3.160277e-11	1.002938e+02	
8  5359.62	2.232377e+00	1.172507e-01	1.041923e+00	5.907909e-02	2.341403e-09	2.073857e-09	1.309053e-11	3.330884e-11	3.565855e-11	1.002870e+02	
4  5359.33	2.232377e+00	1.172507e-01	1.041923e+00	5.907909e-02	2.341403e-09	2.073857e-09	1.309053e-11	3.330884e-11	3.565855e-11	1.003334e+02	
4  5358.94	2.236009e+00	1.176840e-01	1.041827e+00	6.816672e-02	2.411383e-09	2.109838e-09	5.036453e-11	5.770445e-10	-3.085993e-11	1.002859e+02	
4  5360.43	2.272962e+00	1.177768e-01	1.042167e+00	6.967707e-02	2.422489e-09	2.126532e-09	7.110931e-11	1.503259e-10	-4.985777e-11	1.003588e+02	
7  5360.21	2.272962e+00	1.177768e-01	1.042167e+00	6.967707e-02	2.422489e-09	2.126532e-09	7.110931e-11	1.503259e-10	-4.985777e-11	1.004120e+02	
2  5359.02	2.251362e+00	1.174989e-01	1.042332e+00	7.264178e-02	2.408873e-09	2.123660e-09	4.824489e-11	9.095197e-10	-2.665538e-11	1.001918e+02	
3  5360.07	2.253441e+00	1.154866e-01	1.042858e+00	7.542172e-02	2.370426e-09	2.140898e-09	1.658806e-12	2.149276e-09	1.072202e-11	1.004157e+02	
