2  5400.03	2.237247e+00	1.189976e-01	1.041712e+00	9.695962e-02	2.586997e-09	2.215071e-09	3.832152e-11	1.979455e-09	-9.266744e-11	1.018183e+02	
1  5400.54	2.195018e+00	1.225152e-01	1.041401e+00	7.222132e-02	2.552642e-09	2.115770e-09	4.461996e-11	1.146202e-09	-1.113793e-10	1.019956e+02	
2  5381.4	2.224987e+00	1.200971e-01	1.041038e+00	7.839055e-02	2.532817e-09	2.138744e-09	7.553139e-11	6.963029e-10	-1.464910e-10	1.010727e+02	
2  5380.79	2.231039e+00	1.164789e-01	1.041145e+00	6.858254e-02	2.387814e-09	2.088581e-09	2.810690e-11	1.008916e-09	-1.224141e-10	9.915209e+01	
6  5363.44	2.198779e+00	1.159745e-01	1.040517e+00	7.963913e-02	2.383173e-09	2.131313e-09	7.281803e-11	3.154687e-10	-1.581373e-10	9.947858e+01	
18  5345.48	2.205175e+00	1.193853e-01	1.039785e+00	5.239886e-02	2.394566e-09	2.016875e-09	6.361813e-11	6.049835e-10	-1.571953e-10	9.925081e+01	
12  5331.18	2.204477e+00	1.230283e-01	1.038119e+00	4.819179e-02	2.467223e-09	1.991509e-09	5.775810e-11	2.483650e-09	-1.550589e-10	9.997485e+01	
3  5315.18	2.245067e+00	1.245076e-01	1.036638e+00	5.428085e-02	2.611294e-09	2.011405e-09	7.807506e-11	6.401169e-10	-2.555669e-10	1.001370e+02	
8  5298.39	2.230779e+00	1.244561e-01	1.036881e+00	4.728923e-02	2.539475e-09	1.974895e-09	8.278008e-11	1.892793e-09	-2.059242e-10	9.997469e+01	
5  5291.54	2.223451e+00	1.232104e-01	1.037122e+00	4.288157e-02	2.501301e-09	1.950653e-09	3.723378e-11	1.303069e-09	-1.166602e-10	9.989213e+01	
