3  5253.04	2.246670e+00	1.162275e-01	1.042308e+00	7.726612e-02	2.354653e-09	2.114558e-09	1.168329e-13	4.600685e-09	9.527145e-13	9.976441e+01	
7  5251.03	2.246533e+00	1.163711e-01	1.042418e+00	7.870359e-02	2.355984e-09	2.120392e-09	4.296093e-13	4.955347e-09	2.529938e-12	9.975642e+01	
1  5248.2	2.246166e+00	1.161833e-01	1.042501e+00	7.348857e-02	2.324511e-09	2.096862e-09	3.409257e-13	5.157614e-09	2.137997e-12	9.976180e+01	
2  5248.69	2.244428e+00	1.157143e-01	1.042568e+00	7.699925e-02	2.326854e-09	2.110153e-09	3.296424e-13	5.437754e-09	1.661125e-12	9.977714e+01	
4  5249.19	2.244211e+00	1.163474e-01	1.042482e+00	7.096277e-02	2.308225e-09	2.083677e-09	2.785971e-13	5.891713e-09	1.196650e-12	9.979459e+01	
2  5249.52	2.245622e+00	1.158199e-01	1.042441e+00	7.695894e-02	2.330125e-09	2.108009e-09	4.823911e-13	5.951724e-09	1.414035e-12	9.978047e+01	
1  5249.12	2.245622e+00	1.158199e-01	1.042441e+00	7.695894e-02	2.330125e-09	2.108009e-09	4.823911e-13	5.951724e-09	1.414035e-12	1.001692e+02	
1  5249.34	2.245754e+00	1.162643e-01	1.042350e+00	7.610260e-02	2.343825e-09	2.105388e-09	2.379180e-13	5.659367e-09	1.083831e-12	1.001600e+02	
2  5249.05	2.246193e+00	1.162382e-01	1.042388e+00	7.194052e-02	2.313726e-09	2.087639e-09	5.420702e-13	5.915855e-09	1.483387e-12	1.001780e+02	
4  5248.94	2.245906e+00	1.161489e-01	1.042457e+00	7.189644e-02	2.314601e-09	2.087906e-09	5.115261e-13	5.786490e-09	2.072173e-12	1.001520e+02	
9  5248.75	2.246113e+00	1.162668e-01	1.042386e+00	6.915589e-02	2.305369e-09	2.076398e-09	4.340035e-13	5.750787e-09	1.521867e-12	1.001613e+02	
3  5248.66	2.246184e+00	1.162802e-01	1.042277e+00	7.618513e-02	2.347376e-09	2.107303e-09	4.460448e-13	5.488211e-09	1.060352e-12	1.001543e+02	
1  5248.56	2.246184e+00	1.162802e-01	1.042277e+00	7.618513e-02	2.347376e-09	2.107303e-09	4.460448e-13	5.488211e-09	1.060352e-12	1.000275e+02	
4  5249.24	2.246686e+00	1.167527e-01	1.042142e+00	7.189348e-02	2.340069e-09	2.089676e-09	4.456202e-13	5.561064e-09	8.199992e-13	1.000256e+02	
2  5251.26	2.246758e+00	1.163263e-01	1.042174e+00	7.256432e-02	2.331541e-09	2.089240e-09	2.134951e-13	5.990409e-09	4.673587e-13	1.000289e+02	
6  5250.09	2.247422e+00	1.168802e-01	1.042061e+00	6.992264e-02	2.330613e-09	2.081201e-09	3.499209e-13	5.578076e-09	4.157324e-13	1.000438e+02	
3  5250.28	2.247133e+00	1.168312e-01	1.042131e+00	6.917352e-02	2.321611e-09	2.078457e-09	6.168990e-13	5.731688e-09	1.020517e-12	1.000371e+02	
2  5249.43	2.247172e+00	1.168143e-01	1.042182e+00	6.558153e-02	2.304245e-09	2.063087e-09	4.958397e-13	5.685462e-09	8.537986e-13	1.000329e+02	
22  5249.26	2.246365e+00	1.166060e-01	1.042391e+00	6.706257e-02	2.299009e-09	2.068814e-09	6.041402e-13	5.942543e-09	2.098176e-12	1.000126e+02	
2  5249.38	2.246365e+00	1.166060e-01	1.042391e+00	6.706257e-02	2.299009e-09	2.068814e-09	6.041402e-13	5.942543e-09	2.098176e-12	9.990980e+01	
10  5250	2.243624e+00	1.170790e-01	1.042327e+00	6.405978e-02	2.294096e-09	2.056877e-09	4.844509e-13	6.016610e-09	8.962738e-13	9.993920e+01	
1  5252.22	2.245540e+00	1.169455e-01	1.042215e+00	6.638402e-02	2.311142e-09	2.067487e-09	3.949823e-13	5.595802e-09	-1.237265e-13	9.993855e+01	
18  5251.98	2.247478e+00	1.164437e-01	1.042212e+00	6.771413e-02	2.313805e-09	2.074483e-09	1.899117e-13	4.864605e-09	5.495971e-14	9.991554e+01	
1  5252.88	2.247207e+00	1.164980e-01	1.042194e+00	6.898656e-02	2.315947e-09	2.079852e-09	4.096122e-13	5.037816e-09	-9.048680e-14	9.993951e+01	
7  5250.14	2.248458e+00	1.162987e-01	1.042329e+00	7.078018e-02	2.313708e-09	2.087510e-09	6.217839e-13	5.051477e-09	1.676152e-12	9.992050e+01	
1  5250.02	2.245891e+00	1.166648e-01	1.042280e+00	7.033376e-02	2.325267e-09	2.083726e-09	3.454756e-13	5.367507e-09	3.108185e-13	9.994073e+01	
