25  5357.97	2.249615e+00	1.180340e-01	1.041828e+00	7.278967e-02	2.468272e-09	2.123637e-09	3.978434e-11	5.886305e-11	-8.209907e-11	1.000934e+02	
11  5359.2	2.249615e+00	1.180340e-01	1.041828e+00	7.278967e-02	2.468272e-09	2.123637e-09	3.978434e-11	5.886305e-11	-8.209907e-11	1.003111e+02	
5  5357.61	2.249615e+00	1.180340e-01	1.041828e+00	7.278967e-02	2.468272e-09	2.123637e-09	3.978434e-11	5.886305e-11	-8.209907e-11	1.002023e+02	
6  5358.08	2.243496e+00	1.179789e-01	1.041518e+00	7.256760e-02	2.429118e-09	2.121250e-09	3.501468e-11	1.396076e-09	-2.915727e-11	1.002635e+02	
3  5358.67	2.237239e+00	1.174954e-01	1.041406e+00	8.034932e-02	2.406134e-09	2.143240e-09	7.844431e-11	1.332584e-09	-3.816150e-11	1.000217e+02	
3  5358.49	2.237239e+00	1.174954e-01	1.041406e+00	8.034932e-02	2.406134e-09	2.143240e-09	7.844431e-11	1.332584e-09	-3.816150e-11	9.996354e+01	
15  5359.71	2.254962e+00	1.184801e-01	1.041068e+00	6.221916e-02	2.376199e-09	2.083582e-09	1.147726e-10	2.241561e-10	-7.392914e-11	1.002093e+02	
1  5357.24	2.247869e+00	1.193609e-01	1.041804e+00	6.814437e-02	2.350236e-09	2.105251e-09	7.060664e-11	1.497088e-09	-2.021425e-11	1.000597e+02	
12  5358.85	2.266803e+00	1.194143e-01	1.041831e+00	7.560194e-02	2.397090e-09	2.139812e-09	5.247692e-11	3.107928e-09	-2.172980e-11	1.001719e+02	
2  5360.48	2.300414e+00	1.181996e-01	1.041842e+00	7.552787e-02	2.392373e-09	2.146233e-09	3.936292e-11	3.327881e-09	-3.123876e-11	1.003138e+02	
4  5360.61	2.296767e+00	1.193890e-01	1.041702e+00	7.558851e-02	2.404921e-09	2.147581e-09	5.358797e-11	2.074171e-09	-2.857371e-11	1.002065e+02	
2  5360.89	2.296767e+00	1.193890e-01	1.041702e+00	7.558851e-02	2.404921e-09	2.147581e-09	5.358797e-11	2.074171e-09	-2.857371e-11	1.001791e+02	
10  5360.76	2.296767e+00	1.193890e-01	1.041702e+00	7.558851e-02	2.404921e-09	2.147581e-09	5.358797e-11	2.074171e-09	-2.857371e-11	1.003211e+02	
3  5360.7	2.296062e+00	1.185794e-01	1.042602e+00	8.408691e-02	2.390441e-09	2.171793e-09	1.498876e-11	4.184689e-09	-1.950862e-12	1.001672e+02	
2  5361.41	2.296062e+00	1.185794e-01	1.042602e+00	8.408691e-02	2.390441e-09	2.171793e-09	1.498876e-11	4.184689e-09	-1.950862e-12	9.994251e+01	
8  5359.55	2.268540e+00	1.188512e-01	1.042754e+00	8.168171e-02	2.375547e-09	2.160729e-09	1.001714e-11	1.960753e-09	3.762881e-12	9.981293e+01	
3  5358.57	2.262046e+00	1.184626e-01	1.042226e+00	8.918649e-02	2.442359e-09	2.201003e-09	2.495141e-11	8.562291e-10	-2.504266e-11	9.999409e+01	
1  5358.51	2.262046e+00	1.184626e-01	1.042226e+00	8.918649e-02	2.442359e-09	2.201003e-09	2.495141e-11	8.562291e-10	-2.504266e-11	1.001574e+02	
12  5358.12	2.262046e+00	1.184626e-01	1.042226e+00	8.918649e-02	2.442359e-09	2.201003e-09	2.495141e-11	8.562291e-10	-2.504266e-11	1.001178e+02	
1  5358.29	2.262046e+00	1.184626e-01	1.042226e+00	8.918649e-02	2.442359e-09	2.201003e-09	2.495141e-11	8.562291e-10	-2.504266e-11	1.001377e+02	
13  5358.32	2.262046e+00	1.184626e-01	1.042226e+00	8.918649e-02	2.442359e-09	2.201003e-09	2.495141e-11	8.562291e-10	-2.504266e-11	1.001409e+02	
10  5358.04	2.262046e+00	1.184626e-01	1.042226e+00	8.918649e-02	2.442359e-09	2.201003e-09	2.495141e-11	8.562291e-10	-2.504266e-11	1.001039e+02	
1  5358.25	2.262046e+00	1.184626e-01	1.042226e+00	8.918649e-02	2.442359e-09	2.201003e-09	2.495141e-11	8.562291e-10	-2.504266e-11	1.001343e+02	
2  5358.24	2.262046e+00	1.184626e-01	1.042226e+00	8.918649e-02	2.442359e-09	2.201003e-09	2.495141e-11	8.562291e-10	-2.504266e-11	1.000227e+02	
9  5358.95	2.262046e+00	1.184626e-01	1.042226e+00	8.918649e-02	2.442359e-09	2.201003e-09	2.495141e-11	8.562291e-10	-2.504266e-11	9.997057e+01	
2  5360.23	2.270189e+00	1.177205e-01	1.041307e+00	8.029212e-02	2.398078e-09	2.157832e-09	5.457340e-11	2.952757e-10	-5.131828e-11	9.990791e+01	
11  5358.87	2.270189e+00	1.177205e-01	1.041307e+00	8.029212e-02	2.398078e-09	2.157832e-09	5.457340e-11	2.952757e-10	-5.131828e-11	1.000815e+02	
2  5358.45	2.237194e+00	1.185342e-01	1.041493e+00	7.404863e-02	2.381098e-09	2.145080e-09	4.318420e-11	9.151244e-10	-2.350428e-11	1.004061e+02	
2  5360.46	2.237194e+00	1.185342e-01	1.041493e+00	7.404863e-02	2.381098e-09	2.145080e-09	4.318420e-11	9.151244e-10	-2.350428e-11	1.005382e+02	
1  5358.86	2.237194e+00	1.185342e-01	1.041493e+00	7.404863e-02	2.381098e-09	2.145080e-09	4.318420e-11	9.151244e-10	-2.350428e-11	1.003052e+02	
1  5358.83	2.245129e+00	1.188573e-01	1.041400e+00	8.642473e-02	2.427460e-09	2.187300e-09	3.689913e-11	8.629680e-10	-2.646521e-11	1.000387e+02	
7  5360.14	2.211617e+00	1.200049e-01	1.042379e+00	7.964020e-02	2.417506e-09	2.168967e-09	2.533525e-11	4.477374e-10	2.090999e-11	1.002285e+02	
1  5357.94	2.228984e+00	1.181672e-01	1.042322e+00	7.918893e-02	2.362655e-09	2.159055e-09	4.028474e-11	1.150071e-09	-4.347842e-12	1.001326e+02	
