2  5259.89	2.239090e+00	1.175635e-01	1.042227e+00	7.531961e-02	2.382754e-09	2.110095e-09	2.894039e-11	8.740444e-10	2.339250e-12	1.002548e+02	
15  5254.29	2.237272e+00	1.162414e-01	1.042603e+00	7.643577e-02	2.335055e-09	2.111952e-09	1.382181e-11	1.390847e-09	7.390623e-12	9.978900e+01	
2  5251.55	2.243319e+00	1.172972e-01	1.042462e+00	7.522998e-02	2.363484e-09	2.108078e-09	1.689557e-11	1.367903e-09	-1.701031e-12	1.000305e+02	
1  5251.58	2.243319e+00	1.172972e-01	1.042462e+00	7.522998e-02	2.363484e-09	2.108078e-09	1.689557e-11	1.367903e-09	-1.701031e-12	1.001147e+02	
9  5250.43	2.246346e+00	1.172945e-01	1.042502e+00	6.729099e-02	2.315357e-09	2.074981e-09	3.404150e-11	1.224308e-09	5.348198e-12	9.972776e+01	
10  5250.02	2.246346e+00	1.172945e-01	1.042502e+00	6.729099e-02	2.315357e-09	2.074981e-09	3.404150e-11	1.224308e-09	5.348198e-12	1.002765e+02	
19  5250.97	2.246346e+00	1.172945e-01	1.042502e+00	6.729099e-02	2.315357e-09	2.074981e-09	3.404150e-11	1.224308e-09	5.348198e-12	1.004614e+02	
1  5252.34	2.240837e+00	1.167158e-01	1.042507e+00	6.914105e-02	2.301054e-09	2.081620e-09	3.375541e-11	1.377120e-09	1.221897e-11	1.003871e+02	
10  5251.99	2.240837e+00	1.167158e-01	1.042507e+00	6.914105e-02	2.301054e-09	2.081620e-09	3.375541e-11	1.377120e-09	1.221897e-11	1.003173e+02	
1  5251.76	2.240837e+00	1.167158e-01	1.042507e+00	6.914105e-02	2.301054e-09	2.081620e-09	3.375541e-11	1.377120e-09	1.221897e-11	9.983891e+01	
9  5252.93	2.237870e+00	1.173580e-01	1.042275e+00	6.779822e-02	2.318147e-09	2.078025e-09	5.577715e-11	1.098172e-09	-8.382237e-12	9.995735e+01	
5  5252.87	2.237870e+00	1.173580e-01	1.042275e+00	6.779822e-02	2.318147e-09	2.078025e-09	5.577715e-11	1.098172e-09	-8.382237e-12	1.000089e+02	
5  5253.92	2.241227e+00	1.172577e-01	1.042338e+00	6.144052e-02	2.293502e-09	2.051304e-09	4.799849e-11	1.085104e-09	-2.272879e-12	9.966016e+01	
19  5253.14	2.241227e+00	1.172577e-01	1.042338e+00	6.144052e-02	2.293502e-09	2.051304e-09	4.799849e-11	1.085104e-09	-2.272879e-12	9.981573e+01	
