5  60.036	2.245282e+00	1.169208e-01	1.042010e+00	7.367227e-02	2.376439e-09	2.103751e-09	1.523103e-11	3.634139e-09	-3.788923e-11	
1  55.3846	2.245150e+00	1.180765e-01	1.041875e+00	6.614513e-02	2.370350e-09	2.074305e-09	8.936951e-12	3.459320e-09	-2.959524e-11	
5  45.6018	2.244723e+00	1.192113e-01	1.041681e+00	6.927915e-02	2.424329e-09	2.087368e-09	1.823743e-11	3.268966e-09	-3.869781e-11	
6  27.579	2.247283e+00	1.177502e-01	1.041948e+00	6.829036e-02	2.365935e-09	2.079363e-09	2.138839e-11	3.388104e-09	-1.757021e-11	
4  12.4575	2.240934e+00	1.180856e-01	1.042140e+00	7.236934e-02	2.386307e-09	2.097340e-09	8.363879e-12	3.537942e-09	-3.468378e-12	
29  8.8524	2.245190e+00	1.176104e-01	1.041971e+00	7.828087e-02	2.397506e-09	2.119647e-09	6.030132e-12	3.826338e-09	-2.325144e-12	
83  7.07155	2.247732e+00	1.175594e-01	1.041931e+00	7.726412e-02	2.387769e-09	2.114153e-09	1.062989e-12	4.103105e-09	3.617053e-12	
63  5.26913	2.255267e+00	1.171368e-01	1.042131e+00	7.560749e-02	2.375760e-09	2.110599e-09	4.720935e-12	3.190750e-09	-2.692404e-12	
3  5.11156	2.242991e+00	1.170291e-01	1.042398e+00	7.362307e-02	2.345799e-09	2.103732e-09	2.963919e-12	3.091129e-09	6.931536e-12	
59  6.74212	2.241057e+00	1.161814e-01	1.042543e+00	8.081264e-02	2.361761e-09	2.135282e-09	3.136151e-12	2.749135e-09	6.953807e-12	
29  5.96747	2.233842e+00	1.169697e-01	1.042184e+00	8.059396e-02	2.383341e-09	2.133264e-09	2.298090e-13	3.012046e-09	-4.326713e-13	
196  2.43901	2.242803e+00	1.170300e-01	1.042108e+00	7.552560e-02	2.356312e-09	2.109134e-09	2.774668e-12	3.664387e-09	1.027142e-12	
18  7.49368	2.244228e+00	1.175517e-01	1.041915e+00	7.442186e-02	2.365035e-09	2.104264e-09	8.538462e-14	3.829757e-09	-1.364121e-12	
242  3.13199	2.244819e+00	1.173881e-01	1.042247e+00	7.849753e-02	2.376678e-09	2.125291e-09	1.716969e-12	3.181192e-09	5.455710e-13	
55  4.948	2.247020e+00	1.177094e-01	1.042214e+00	7.310953e-02	2.356325e-09	2.102365e-09	4.771974e-12	3.166264e-09	2.597348e-12	
163  5.02869	2.240162e+00	1.180213e-01	1.042095e+00	7.017074e-02	2.351509e-09	2.092020e-09	1.513220e-12	2.412343e-09	3.460156e-12	
41  2.23819	2.241905e+00	1.176342e-01	1.042018e+00	7.155179e-02	2.353205e-09	2.098399e-09	3.518935e-13	2.212361e-09	1.163692e-12	
26  1.17897	2.250669e+00	1.169023e-01	1.042124e+00	7.555131e-02	2.354006e-09	2.114283e-09	2.036588e-12	2.156105e-09	2.168833e-12	
64  2.40663	2.247435e+00	1.170669e-01	1.042193e+00	7.842006e-02	2.364074e-09	2.126761e-09	1.557364e-12	2.423829e-09	-4.462218e-14	
106  1.29021	2.243339e+00	1.162678e-01	1.042315e+00	7.604912e-02	2.318312e-09	2.115901e-09	3.251157e-12	2.427680e-09	4.940766e-12	
50  1.91059	2.239729e+00	1.179274e-01	1.042084e+00	7.367418e-02	2.348432e-09	2.110402e-09	2.723944e-12	1.973735e-09	2.752999e-12	
41  1.70477	2.238866e+00	1.175247e-01	1.042168e+00	7.447750e-02	2.334758e-09	2.113450e-09	3.747761e-12	1.882206e-09	3.417081e-12	
6  4.63197	2.246355e+00	1.171370e-01	1.042325e+00	7.356882e-02	2.315903e-09	2.106980e-09	9.565123e-12	2.353784e-09	4.770175e-12	
3  5.52425	2.246515e+00	1.169553e-01	1.042173e+00	7.486354e-02	2.325066e-09	2.112309e-09	1.522361e-11	1.946672e-09	-4.234332e-12	
9  8.30697	2.248736e+00	1.169084e-01	1.042317e+00	6.888317e-02	2.290166e-09	2.087902e-09	5.167211e-12	1.533320e-09	7.609496e-12	
9  5.94107	2.252002e+00	1.163050e-01	1.042159e+00	7.149801e-02	2.297829e-09	2.095889e-09	1.255338e-11	1.557554e-09	6.114393e-12	
3  4.6546	2.249757e+00	1.165262e-01	1.041884e+00	7.297513e-02	2.312540e-09	2.103441e-09	1.449104e-11	1.471347e-09	4.761115e-12	
9  4.04411	2.236736e+00	1.173922e-01	1.041826e+00	7.559545e-02	2.353960e-09	2.115033e-09	1.127385e-11	1.711966e-09	2.528727e-12	
15  4.70658	2.241718e+00	1.168059e-01	1.041883e+00	7.531431e-02	2.346004e-09	2.111629e-09	1.118198e-11	1.815075e-09	-7.062888e-12	
18  6.35467	2.241713e+00	1.175540e-01	1.041907e+00	7.745161e-02	2.381740e-09	2.122680e-09	1.207428e-11	2.053133e-09	-6.472253e-12	
12  3.72345	2.233215e+00	1.178693e-01	1.041796e+00	7.355165e-02	2.372136e-09	2.108179e-09	8.714397e-12	1.236545e-09	-5.536742e-12	
24  4.10099	2.230374e+00	1.175254e-01	1.041794e+00	7.507256e-02	2.378246e-09	2.113553e-09	8.462506e-12	1.204722e-09	-8.106859e-13	
14  4.39686	2.234033e+00	1.171031e-01	1.041900e+00	7.563400e-02	2.369145e-09	2.118489e-09	1.028741e-11	4.028531e-10	-9.706064e-12	
2  4.38902	2.233870e+00	1.167866e-01	1.041860e+00	7.705076e-02	2.365774e-09	2.122830e-09	1.196704e-11	4.710908e-10	-7.383123e-12	
2  6.77666	2.239258e+00	1.170497e-01	1.041788e+00	7.677308e-02	2.367381e-09	2.121674e-09	3.658611e-11	3.513349e-10	-2.673147e-11	
19  5.87597	2.237511e+00	1.178290e-01	1.041494e+00	7.472878e-02	2.372626e-09	2.114794e-09	3.889536e-11	2.598041e-10	-3.464193e-11	
8  6.17838	2.239153e+00	1.177467e-01	1.041399e+00	7.389608e-02	2.367712e-09	2.110382e-09	4.878720e-11	2.051093e-10	-3.865930e-11	
3  5.40823	2.226470e+00	1.188457e-01	1.041601e+00	7.357156e-02	2.370240e-09	2.112243e-09	4.133420e-11	3.961559e-10	-9.466656e-12	
16  5.06342	2.232967e+00	1.175444e-01	1.041673e+00	7.577560e-02	2.350848e-09	2.119165e-09	4.410524e-11	6.103590e-11	-1.632610e-11	
3  4.68826	2.233551e+00	1.170278e-01	1.041922e+00	7.643884e-02	2.335612e-09	2.120489e-09	2.694472e-11	1.192927e-10	1.107454e-11	
7  4.41241	2.242721e+00	1.158078e-01	1.042131e+00	7.634899e-02	2.312137e-09	2.117606e-09	3.078152e-11	4.405895e-10	1.215103e-11	
21  5.48131	2.244109e+00	1.165997e-01	1.041985e+00	7.311604e-02	2.308957e-09	2.107138e-09	2.580167e-11	4.060473e-10	1.919159e-11	
2  3.84311	2.245119e+00	1.169755e-01	1.041863e+00	7.538980e-02	2.341676e-09	2.117486e-09	4.325477e-11	3.703519e-10	-7.285996e-12	
2  3.96608	2.248348e+00	1.159839e-01	1.041856e+00	7.544712e-02	2.319114e-09	2.116506e-09	3.781979e-11	2.128048e-10	-7.764656e-12	
3  3.56108	2.251894e+00	1.156418e-01	1.041961e+00	7.444416e-02	2.297730e-09	2.111503e-09	2.072753e-11	5.191889e-10	7.545998e-12	
14  3.91338	2.253936e+00	1.160089e-01	1.041946e+00	7.739160e-02	2.321892e-09	2.123033e-09	2.042743e-11	7.304906e-10	7.119509e-12	
4  9.62565	2.257855e+00	1.157689e-01	1.041709e+00	7.083329e-02	2.292459e-09	2.092497e-09	1.420417e-11	7.094187e-10	1.098571e-11	
1  9.10394	2.259136e+00	1.156962e-01	1.041501e+00	7.108573e-02	2.298164e-09	2.090435e-09	1.532412e-11	1.087092e-09	-3.282932e-13	
7  9.32547	2.264421e+00	1.161650e-01	1.041204e+00	7.798837e-02	2.359870e-09	2.122236e-09	2.471644e-11	8.612558e-10	-2.885878e-11	
3  9.62705	2.266124e+00	1.156979e-01	1.041729e+00	8.003168e-02	2.338619e-09	2.133305e-09	1.983089e-11	7.023719e-10	-2.049729e-11	
2  8.13807	2.262065e+00	1.165736e-01	1.041480e+00	7.594357e-02	2.345087e-09	2.117355e-09	4.073217e-11	2.873161e-10	-3.456243e-11	
3  8.11803	2.261277e+00	1.158354e-01	1.041832e+00	7.421306e-02	2.302098e-09	2.109572e-09	3.292813e-11	3.726986e-10	-1.846308e-11	
9  6.43269	2.260919e+00	1.147244e-01	1.042194e+00	7.466696e-02	2.256075e-09	2.110569e-09	2.185021e-11	5.964095e-10	7.648956e-12	
6  7.87683	2.262115e+00	1.140813e-01	1.042500e+00	7.361498e-02	2.238467e-09	2.105682e-09	1.015109e-11	8.196876e-10	2.175154e-11	
1  6.04602	2.250656e+00	1.148285e-01	1.042351e+00	7.416845e-02	2.266929e-09	2.109986e-09	6.753285e-12	6.375801e-10	2.147013e-11	
30  3.30437	2.254835e+00	1.156079e-01	1.042010e+00	7.530933e-02	2.308486e-09	2.116080e-09	1.106701e-12	6.108382e-10	2.136431e-12	
7  2.79082	2.250794e+00	1.164328e-01	1.041732e+00	7.399372e-02	2.331497e-09	2.109633e-09	1.312747e-11	5.995604e-10	-8.301593e-13	
3  4.38138	2.252468e+00	1.155457e-01	1.041812e+00	7.669515e-02	2.321328e-09	2.118468e-09	8.737489e-12	7.746557e-10	9.840028e-12	
8  4.95155	2.255716e+00	1.151541e-01	1.041873e+00	8.022041e-02	2.327045e-09	2.132617e-09	6.368148e-12	6.224051e-10	3.155869e-12	
4  4.59337	2.258318e+00	1.154687e-01	1.041730e+00	7.688822e-02	2.323494e-09	2.118087e-09	1.540587e-11	4.871403e-10	-2.894634e-12	
1  6.90799	2.252070e+00	1.164048e-01	1.041555e+00	7.128009e-02	2.322556e-09	2.095566e-09	1.968838e-11	3.885291e-10	-1.007111e-11	
13  6.25345	2.245341e+00	1.159187e-01	1.041554e+00	7.496566e-02	2.315981e-09	2.109986e-09	2.093258e-11	2.734887e-10	1.244810e-11	
1  6.85268	2.232901e+00	1.158533e-01	1.041547e+00	7.720710e-02	2.320347e-09	2.119755e-09	1.819779e-11	7.520680e-11	1.785507e-11	
13  7.29536	2.241641e+00	1.155287e-01	1.041620e+00	7.191967e-02	2.295414e-09	2.095894e-09	1.707437e-11	3.507304e-10	5.185610e-12	
5  5.54204	2.246522e+00	1.153805e-01	1.041939e+00	7.569462e-02	2.310653e-09	2.110718e-09	2.159913e-11	5.545609e-10	5.580979e-12	
3  5.98058	2.248245e+00	1.165826e-01	1.041576e+00	7.199151e-02	2.342665e-09	2.097258e-09	9.794740e-13	6.015656e-10	1.263540e-12	
6  6.0144	2.242062e+00	1.166679e-01	1.041776e+00	7.283336e-02	2.337829e-09	2.099478e-09	8.661912e-12	8.874578e-10	-5.009386e-12	
3  6.34282	2.230480e+00	1.166093e-01	1.041763e+00	7.698049e-02	2.331311e-09	2.119053e-09	9.651515e-12	4.786737e-10	1.479288e-11	
15  6.47064	2.243296e+00	1.160773e-01	1.041767e+00	7.231755e-02	2.306668e-09	2.098072e-09	1.100148e-11	3.846901e-10	5.116573e-12	
16  6.35944	2.243450e+00	1.156084e-01	1.041929e+00	7.971277e-02	2.320720e-09	2.128803e-09	1.384421e-11	5.910042e-10	1.185494e-11	
1  6.82583	2.245432e+00	1.150938e-01	1.041962e+00	7.566178e-02	2.286259e-09	2.109598e-09	1.227974e-11	6.102453e-10	1.487722e-11	
1  6.99387	2.243771e+00	1.155576e-01	1.041827e+00	7.788497e-02	2.313921e-09	2.119991e-09	2.521176e-11	5.879751e-10	1.226265e-11	
15  8.42026	2.251875e+00	1.144408e-01	1.041957e+00	8.021987e-02	2.296117e-09	2.127512e-09	2.650671e-11	8.821234e-10	7.262848e-12	
4  8.10474	2.249631e+00	1.141045e-01	1.042399e+00	7.797385e-02	2.257429e-09	2.118929e-09	1.974281e-11	6.848733e-10	2.415707e-11	
2  8.22542	2.242230e+00	1.141067e-01	1.042409e+00	7.562206e-02	2.254246e-09	2.108490e-09	2.233765e-11	6.014703e-10	2.136303e-11	
2  9.84202	2.245316e+00	1.139329e-01	1.042277e+00	7.623057e-02	2.262068e-09	2.108430e-09	2.008956e-11	8.099054e-10	2.036996e-11	
1  9.00083	2.247736e+00	1.141875e-01	1.042358e+00	7.597846e-02	2.254602e-09	2.108153e-09	2.125578e-11	1.103473e-09	1.110930e-11	
8  10.0278	2.250065e+00	1.142945e-01	1.042190e+00	7.657389e-02	2.243091e-09	2.111771e-09	3.106142e-11	9.094566e-10	1.690430e-11	
2  7.93205	2.245703e+00	1.152333e-01	1.041962e+00	7.673766e-02	2.282817e-09	2.114377e-09	1.425345e-11	4.720174e-10	1.201674e-11	
4  8.37659	2.253547e+00	1.152083e-01	1.041836e+00	7.928017e-02	2.306348e-09	2.123679e-09	7.645953e-12	8.321530e-10	6.825810e-12	
