46  1.0144	2.221892e+00	1.178015e-01	1.042057e+00	6.937596e-02	2.367837e-09	2.105045e-09	1.138036e-11	3.486341e-12	-1.370240e-11	
12  4.74302	2.220977e+00	1.179631e-01	1.041963e+00	6.686668e-02	2.352758e-09	2.094082e-09	2.384368e-11	2.260874e-10	-3.439843e-12	
6  3.06483	2.220546e+00	1.183114e-01	1.041964e+00	6.643795e-02	2.366673e-09	2.094606e-09	2.022930e-12	1.425878e-10	2.738252e-12	
61  3.60588	2.217157e+00	1.188166e-01	1.041981e+00	6.577199e-02	2.365613e-09	2.094461e-09	3.555691e-11	5.083555e-13	-1.568214e-12	
7  2.86	2.220166e+00	1.183737e-01	1.041978e+00	6.788865e-02	2.373812e-09	2.101177e-09	2.335241e-11	1.208119e-11	1.367028e-11	
2  2.40948	2.224163e+00	1.181248e-01	1.042185e+00	7.010989e-02	2.378174e-09	2.110138e-09	1.386077e-11	6.944824e-12	-3.557500e-12	
12  1.78857	2.222346e+00	1.180864e-01	1.042139e+00	6.846870e-02	2.353429e-09	2.102194e-09	6.203889e-12	1.762515e-10	2.056726e-12	
1  3.44245	2.220684e+00	1.176738e-01	1.042204e+00	6.910736e-02	2.345370e-09	2.105668e-09	1.994679e-11	8.259118e-11	2.755062e-12	
53  3.13941	2.222824e+00	1.179028e-01	1.042130e+00	6.846796e-02	2.379058e-09	2.104810e-09	2.699536e-11	1.171017e-11	-1.693975e-11	
8  4.01031	2.222937e+00	1.172605e-01	1.042139e+00	6.998897e-02	2.354356e-09	2.108199e-09	1.651906e-11	1.483393e-10	5.438069e-12	
4  5.70764	2.223095e+00	1.171954e-01	1.042082e+00	7.142094e-02	2.376240e-09	2.111597e-09	3.452367e-11	3.424851e-11	2.866717e-12	
27  2.5262	2.222600e+00	1.177943e-01	1.042049e+00	7.072954e-02	2.388946e-09	2.111414e-09	4.240066e-11	1.918944e-12	-1.312496e-11	
47  2.37633	2.225035e+00	1.180519e-01	1.042021e+00	7.067215e-02	2.373115e-09	2.110626e-09	5.175259e-11	1.821399e-11	-2.912027e-11	
7  3.77997	2.221971e+00	1.176892e-01	1.041962e+00	7.164283e-02	2.354975e-09	2.112888e-09	2.066025e-11	1.065968e-10	-1.445186e-11	
5  5.02898	2.222498e+00	1.176276e-01	1.042048e+00	6.937342e-02	2.336956e-09	2.103214e-09	1.827959e-11	2.952959e-10	-9.780684e-12	
17  6.71351	2.220351e+00	1.173903e-01	1.042057e+00	7.070157e-02	2.324138e-09	2.109042e-09	9.302156e-12	4.346524e-10	-2.197283e-12	
14  6.27699	2.222902e+00	1.178368e-01	1.042091e+00	7.111884e-02	2.345975e-09	2.110869e-09	4.013355e-11	3.901593e-11	-2.825821e-11	
42  3.44004	2.222545e+00	1.180082e-01	1.042021e+00	6.898702e-02	2.353995e-09	2.103876e-09	4.089978e-11	1.193972e-11	-3.924170e-11	
9  2.28783	2.222105e+00	1.181275e-01	1.042001e+00	6.881713e-02	2.352843e-09	2.102344e-09	4.136042e-11	5.383935e-12	-2.984295e-11	
31  1.94056	2.220051e+00	1.180745e-01	1.042037e+00	6.960187e-02	2.365031e-09	2.106934e-09	3.919579e-11	6.038028e-11	-1.361808e-11	
1  2.02896	2.223190e+00	1.174849e-01	1.042077e+00	7.051646e-02	2.357710e-09	2.108670e-09	1.437946e-11	1.715920e-10	-1.435762e-12	
3  2.04052	2.224919e+00	1.174328e-01	1.042102e+00	7.050491e-02	2.374539e-09	2.110095e-09	1.086860e-11	6.931921e-11	1.715954e-14	
33  3.86272	2.222821e+00	1.177254e-01	1.042039e+00	6.719467e-02	2.363693e-09	2.097886e-09	7.660241e-12	5.130997e-11	-1.577007e-11	
2  3.07385	2.223789e+00	1.178874e-01	1.042092e+00	6.752666e-02	2.366434e-09	2.097668e-09	2.465612e-11	3.431807e-11	-2.108807e-11	
36  3.80106	2.219447e+00	1.182819e-01	1.042130e+00	6.690595e-02	2.360932e-09	2.095720e-09	3.558747e-11	1.208923e-12	-1.851625e-11	
22  4.15661	2.216898e+00	1.179569e-01	1.042103e+00	6.905422e-02	2.340895e-09	2.103490e-09	1.460438e-11	9.164967e-11	-7.889137e-12	
17  2.88201	2.218752e+00	1.177551e-01	1.042045e+00	6.912736e-02	2.345126e-09	2.103506e-09	2.167727e-11	1.208011e-10	-8.215258e-12	
1  2.79893	2.220232e+00	1.176558e-01	1.042106e+00	6.919290e-02	2.362730e-09	2.104799e-09	3.296210e-11	3.386796e-12	-2.816692e-11	
3  4.82546	2.218930e+00	1.185788e-01	1.042000e+00	6.558906e-02	2.376897e-09	2.092646e-09	8.620531e-11	6.092974e-13	-4.582842e-11	
7  6.10308	2.219838e+00	1.191698e-01	1.041869e+00	6.455950e-02	2.362906e-09	2.087749e-09	1.025687e-10	5.243448e-11	-4.209543e-11	
13  5.00691	2.221407e+00	1.184762e-01	1.041937e+00	6.693170e-02	2.358637e-09	2.097744e-09	1.259218e-10	1.375458e-11	-4.645252e-11	
4  8.60927	2.224116e+00	1.187254e-01	1.041985e+00	6.446351e-02	2.354781e-09	2.088725e-09	1.070746e-10	2.586567e-11	-4.450642e-11	
12  6.82591	2.224068e+00	1.191625e-01	1.041966e+00	6.632823e-02	2.367543e-09	2.095703e-09	7.022910e-11	3.958951e-11	-3.605611e-11	
47  4.82702	2.221766e+00	1.188785e-01	1.041990e+00	7.034952e-02	2.383078e-09	2.112138e-09	3.808252e-11	3.363780e-11	-3.329954e-11	
11  4.68147	2.223586e+00	1.187652e-01	1.041896e+00	6.902148e-02	2.387120e-09	2.105995e-09	3.100360e-11	1.355764e-10	-2.471226e-11	
24  5.06778	2.222750e+00	1.182430e-01	1.042167e+00	7.142289e-02	2.395867e-09	2.117475e-09	1.513140e-11	1.143252e-11	-2.591383e-11	
32  8.67427	2.221569e+00	1.182564e-01	1.042040e+00	7.155232e-02	2.409706e-09	2.118917e-09	4.750041e-11	5.929618e-11	-3.964928e-11	
23  8.398	2.221663e+00	1.177061e-01	1.042066e+00	7.376174e-02	2.405671e-09	2.127641e-09	3.988850e-11	3.867411e-12	-3.931524e-11	
10  11.7035	2.224105e+00	1.179175e-01	1.041932e+00	7.302619e-02	2.415792e-09	2.123778e-09	4.348103e-11	1.081510e-10	-3.780127e-11	
14  11.1525	2.219610e+00	1.172206e-01	1.042088e+00	7.359382e-02	2.376419e-09	2.122441e-09	3.389187e-11	1.723348e-10	1.018537e-11	
6  8.42734	2.220507e+00	1.173339e-01	1.042119e+00	7.386180e-02	2.373056e-09	2.122460e-09	3.306475e-11	1.073330e-10	1.497109e-11	
15  9.76011	2.226244e+00	1.171321e-01	1.042160e+00	7.527117e-02	2.411397e-09	2.129530e-09	1.979290e-12	5.981251e-11	8.139564e-12	
7  10.9204	2.226435e+00	1.169517e-01	1.042278e+00	7.497477e-02	2.397856e-09	2.127725e-09	2.908317e-12	2.185332e-10	9.278110e-12	
15  10.8938	2.222491e+00	1.171152e-01	1.042232e+00	7.625808e-02	2.384930e-09	2.133903e-09	1.625673e-12	1.352718e-10	1.235680e-11	
12  10.1557	2.224297e+00	1.165284e-01	1.042295e+00	7.765641e-02	2.367844e-09	2.137763e-09	1.261514e-11	1.317392e-11	2.413638e-11	
14  9.83597	2.224901e+00	1.163264e-01	1.042342e+00	7.615882e-02	2.348926e-09	2.131461e-09	1.583607e-12	2.484931e-12	3.579765e-11	
13  9.92663	2.225780e+00	1.163826e-01	1.042138e+00	7.649470e-02	2.350155e-09	2.131615e-09	1.535607e-11	4.340670e-11	2.004442e-11	
